beneficiary_id,aadhaar,name,scheme,district,amount,transaction_date,withdrawn,status
B135602,943844178178,Ramesh Patel,PM-KISAN,Rajkot,1000,2024-10-11,1,FAILED
B135603,725510290028,Mahesh Shah,Scholarship,Ahmedabad,5000,2024-02-17,0,SUCCESS
B135604,526305624797,Rameshbhai Patel,PM-KISAN,Rajkot,1000,2025-09-08,1,FAILED
B135605,188388740724,Amit Joshi,Pension,Vadodara,1000,2024-03-24,1,SUCCESS
B135606,734172851508,Kiran Desai,Pension,Bhavnagar,1000,2023-12-11,0,SUCCESS
B135607,434261752820,Mahesh Shah,PM-KISAN,Ahmedabad,1000,2025-04-29,1,SUCCESS
B135608,534219110830,Kiran Desai,Pension,Ahmedabad,2000,2025-04-09,0,SUCCESS
B135609,328075975863,Amit Joshi,PM-KISAN,Bhavnagar,1000,2023-02-26,0,SUCCESS
B135610,440393315820,Amit Joshi,Pension,Rajkot,2000,2025-05-12,1,FAILED
B135611,351796114073,Amit Joshi,Pension,Ahmedabad,2000,2024-08-15,1,SUCCESS
B135612,714327697886,Mahesh Shah,Scholarship,Surat,1000,2023-03-04,0,FAILED
B135613,871315969165,Suresh Patel,Scholarship,Rajkot,5000,2025-08-05,0,SUCCESS
B135614,550883722530,Kiranben Desai,Pension,Rajkot,2000,2025-12-28,1,FAILED
B135615,414809424388,Kiran Desai,Pension,Vadodara,3000,2024-05-02,0,SUCCESS
B135616,259630966661,Amit Joshi,Pension,Surat,1000,2023-01-08,1,FAILED
B135617,318777610227,Suresh Patel,PM-KISAN,Bhavnagar,3000,2025-07-24,0,FAILED
B135618,760471327761,Mahesh Shah,Scholarship,Vadodara,3000,2023-03-27,1,SUCCESS
B135619,678865580363,Kiran Desai,PM-KISAN,Vadodara,2000,2025-09-15,0,SUCCESS
B135620,782370770039,Kiran Desai,Pension,Rajkot,3000,2025-12-25,0,SUCCESS
B135621,254612324198,Ramesh Patel,Pension,Vadodara,5000,2024-06-25,1,FAILED
B135622,101227516062,Mahesh Shah,Pension,Bhavnagar,2000,2023-12-30,1,FAILED
B135623,444012983754,Amit Joshi,PM-KISAN,Bhavnagar,1000,2024-12-13,0,SUCCESS
B135624,356415130535,Ramesh Patel,Pension,Vadodara,1000,2025-01-04,1,FAILED
B135625,164697241811,Kiran Desai,Scholarship,Ahmedabad,5000,2025-05-17,0,SUCCESS
B135626,289701661443,Amitbhai Joshi,Pension,Ahmedabad,1000,2023-12-12,0,FAILED
B135627,909293706662,Amit Joshi,Scholarship,Rajkot,3000,2024-10-02,0,SUCCESS
B135628,318387134178,Ramesh Patel,Scholarship,Surat,3000,2025-11-07,1,FAILED
B135629,625124831060,Suresh Patel,Scholarship,Surat,3000,2024-07-26,0,SUCCESS
B135630,235732340329,Amit Joshi,Scholarship,Vadodara,2000,2024-09-03,1,SUCCESS
B135631,660870533171,Ramesh Patel,PM-KISAN,Rajkot,5000,2025-02-02,1,SUCCESS
B135632,996049913201,Amit Joshi,PM-KISAN,Vadodara,1000,2025-07-02,0,SUCCESS
B135633,646424217121,Ramesh Patel,Scholarship,Surat,1000,2024-07-09,0,SUCCESS
B135634,877322493646,Suresh Ptl,PM-KISAN,Vadodara,1000,2023-01-12,0,SUCCESS
B135635,477711039025,Amit Joshi,Pension,Ahmedabad,5000,2025-03-13,0,FAILED
B135636,105347516517,Ramesh Patel,Pension,Vadodara,1000,2023-04-02,0,FAILED
B135637,116405342502,Suresh Patel,Scholarship,Vadodara,3000,2024-11-25,1,FAILED
B135638,382879830615,Rmsh Patel,PM-KISAN,Surat,2000,2025-05-30,1,SUCCESS
B135639,282150264980,Amit Joshi,Pension,Bhavnagar,2000,2023-07-14,1,FAILED
B135640,432545744255,Ramesh Patel,Pension,Surat,3000,2023-06-21,0,FAILED
B135641,595739369106,Kiran Desai,Scholarship,Bhavnagar,2000,2023-04-16,1,SUCCESS
B135642,152086759417,Mahesh Shah,Pension,Surat,5000,2024-09-05,0,SUCCESS
B135643,359931613657,Ramesh Patel,Pension,Bhavnagar,5000,2025-12-17,1,SUCCESS
B135644,133523732357,Amit Joshi,PM-KISAN,Bhavnagar,1000,2025-07-18,0,FAILED
B135645,829947148825,Rameshbhai Patel,PM-KISAN,Vadodara,2000,2025-10-26,0,SUCCESS
B135646,300478599147,Kiran Desai,Pension,Rajkot,1000,2023-02-08,0,FAILED
B135647,430659188082,Suresh Patel,Scholarship,Vadodara,3000,2025-09-22,0,SUCCESS
B135648,148868165866,Rmsh Patel,PM-KISAN,Surat,1000,2023-05-04,0,FAILED
B135649,978601270510,Amitbhai Joshi,PM-KISAN,Ahmedabad,1000,2024-09-10,1,SUCCESS
B135650,913002976519,Ramesh Patel,Pension,Rajkot,1000,2025-08-23,0,SUCCESS
B135651,751614342078,Sureshbhai Patel,Pension,Vadodara,5000,2023-08-17,1,FAILED
B135652,510893210142,Mahesh Shah,PM-KISAN,Ahmedabad,5000,2025-12-18,1,FAILED
B135653,242066541408,Mahesh Shah,Scholarship,Rajkot,2000,2024-04-30,1,SUCCESS
B135654,773235255969,Amit Joshi,PM-KISAN,Surat,5000,2024-11-05,0,FAILED
B135655,855538292943,Amit Joshi,Scholarship,Bhavnagar,3000,2025-01-13,1,SUCCESS
B135656,384534965482,Amit Joshi,Scholarship,Vadodara,2000,2023-04-20,1,FAILED
B135657,976980507387,Kiran Desai,PM-KISAN,Rajkot,5000,2023-12-29,1,SUCCESS
B135658,303578218478,Amit Joshi,PM-KISAN,Ahmedabad,5000,2024-09-12,0,SUCCESS
B135659,474825263778,Ramesh Patel,Pension,Bhavnagar,5000,2024-06-23,0,FAILED
B135660,278670953715,Mahesh Shah,PM-KISAN,Bhavnagar,2000,2024-12-15,1,SUCCESS
B135661,278670953715,Suresh Patel,PM-KISAN,Rajkot,2000,2024-10-09,1,FAILED
B135662,316294392554,Suresh Patel,PM-KISAN,Ahmedabad,2000,2023-08-04,0,SUCCESS
B135663,254679832322,Mahesh Shah,PM-KISAN,Ahmedabad,2000,2025-10-07,0,SUCCESS
B135664,660431114559,Kiran Desai,Pension,Rajkot,3000,2025-09-14,0,FAILED
B135665,683769377809,Mahesh Shah,PM-KISAN,Ahmedabad,3000,2024-06-23,1,SUCCESS
B135666,431489381126,Suresh Patel,Pension,Bhavnagar,3000,2023-11-18,1,FAILED
B135667,794980885863,Amit Joshi,Scholarship,Ahmedabad,3000,2024-06-07,1,FAILED
B135668,481439689512,Mahesh Shah,Pension,Surat,2000,2024-09-27,0,FAILED
B135669,345139035433,Amit Joshi,Pension,Bhavnagar,1000,2024-09-25,1,FAILED
B135670,137310458866,Mahesh Shah,PM-KISAN,Rajkot,2000,2024-12-14,0,FAILED
B135671,813455040152,Rameshbhai Patel,Scholarship,Vadodara,3000,2024-12-10,0,SUCCESS
B135672,755784876819,Amit Joshi,Scholarship,Surat,3000,2025-05-24,1,FAILED
B135673,241745291393,Suresh Patel,PM-KISAN,Rajkot,1000,2023-07-22,1,FAILED
B135674,666414981195,Suresh Patel,Scholarship,Rajkot,3000,2025-02-09,0,FAILED
B135675,117395305208,Suresh Patel,PM-KISAN,Surat,2000,2023-04-07,1,FAILED
B135676,974871123798,Amit Joshi,PM-KISAN,Ahmedabad,5000,2025-06-08,0,SUCCESS
B135677,722899548610,Amitbhai Joshi,Scholarship,Bhavnagar,1000,2023-05-30,0,SUCCESS
B135678,390343611759,Ramesh Patel,PM-KISAN,Ahmedabad,5000,2024-03-06,1,FAILED
B135679,907627959196,Amit Joshi,Scholarship,Ahmedabad,5000,2025-10-13,1,FAILED
B135680,968209805138,Amit Joshi,PM-KISAN,Vadodara,2000,2023-04-07,1,FAILED
B135681,665506584169,Kiran Desai,Pension,Vadodara,3000,2023-06-28,1,FAILED
B135682,513165709794,Ramesh Patel,PM-KISAN,Vadodara,2000,2023-03-30,0,SUCCESS
B135683,485231107189,Kiran Desai,PM-KISAN,Rajkot,5000,2025-05-17,1,SUCCESS
B135684,150196473793,Ramesh Patel,PM-KISAN,Ahmedabad,3000,2024-05-04,1,SUCCESS
B135685,408635602046,Mahesh Shah,PM-KISAN,Bhavnagar,3000,2025-12-04,1,FAILED
B135686,776180578820,Amit Joshi,PM-KISAN,Rajkot,3000,2023-10-26,0,FAILED
B135687,132985015298,Mahesh Shah,Pension,Vadodara,2000,2024-08-04,0,FAILED
B135688,132985015298,Ramesh Ptl,PM-KISAN,Bhavnagar,5000,2023-05-29,0,SUCCESS
B135689,903519040380,Mahesh Shah,Scholarship,Rajkot,2000,2025-07-02,0,FAILED
B135690,252947490206,Mahesh Shah,Pension,Vadodara,2000,2023-07-05,1,FAILED
B135691,291485060461,Suresh Patel,PM-KISAN,Ahmedabad,2000,2024-06-23,1,FAILED
B135692,479889566282,Suresh Patel,Pension,Ahmedabad,2000,2023-02-05,0,FAILED
B135693,992192671112,Ramesh Patel,Pension,Surat,5000,2025-12-07,0,FAILED
B135694,242861368052,Mahesh Shah,PM-KISAN,Surat,5000,2024-08-30,0,SUCCESS
B135695,483979597374,Amitbhai Joshi,PM-KISAN,Surat,3000,2024-06-01,1,SUCCESS
B135696,739225268837,Suresh Patel,PM-KISAN,Ahmedabad,5000,2025-07-30,0,FAILED
B135697,241311542369,Amit Joshi,Scholarship,Rajkot,1000,2024-06-27,0,SUCCESS
B135698,909676726429,Ramesh Patel,PM-KISAN,Ahmedabad,5000,2025-08-06,0,FAILED
B135699,503052357110,Kiran Desai,Scholarship,Bhavnagar,1000,2025-10-28,0,SUCCESS
B135700,108898648430,Mahesh Shah,Scholarship,Surat,1000,2023-11-26,0,SUCCESS
B135701,248772559880,Ramesh Patel,PM-KISAN,Rajkot,1000,2023-01-06,1,SUCCESS
B135702,208731098581,Mahesh Shah,Pension,Surat,2000,2023-03-14,0,SUCCESS
B135703,569072904897,Kiran Desai,Scholarship,Ahmedabad,1000,2025-01-08,1,SUCCESS
B135704,579994458676,Mahesh Shah,Pension,Surat,1000,2025-10-25,0,SUCCESS
B135705,491126067711,Kiran Desai,PM-KISAN,Surat,5000,2023-05-28,0,FAILED
B135706,573669451428,Rmsh Patel,Pension,Bhavnagar,1000,2024-01-03,1,FAILED
B135707,537958190477,Amit Joshi,Pension,Bhavnagar,5000,2025-05-17,0,FAILED
B135708,399103478044,Kiran Desai,PM-KISAN,Ahmedabad,3000,2025-10-01,1,FAILED
B135709,623104290351,Ramesh Patel,Pension,Bhavnagar,3000,2024-06-27,1,FAILED
B135710,425690175457,Ramesh Patel,Scholarship,Surat,5000,2025-12-16,0,SUCCESS
B135711,450081332414,Kiranben Desai,PM-KISAN,Vadodara,2000,2025-09-23,0,FAILED
B135712,103658723339,Mahesh Shah,Pension,Vadodara,5000,2025-10-24,1,FAILED
B135713,129094394592,Mahesh Shah,Pension,Rajkot,3000,2025-12-24,0,SUCCESS
B135714,435896933547,Ramesh Patel,Pension,Ahmedabad,3000,2025-04-19,0,SUCCESS
B135715,810061587486,Suresh Patel,Pension,Vadodara,3000,2025-04-16,1,SUCCESS
B135716,795636066220,Kiran Desai,Pension,Bhavnagar,3000,2024-06-14,0,SUCCESS
B135717,795636066220,Ramesh Ptl,PM-KISAN,Rajkot,1000,2025-07-29,0,FAILED
B135718,760006129043,Ramesh Patel,PM-KISAN,Surat,2000,2024-06-08,1,SUCCESS
B135719,451101206470,Ramesh Patel,Pension,Surat,5000,2023-05-31,1,FAILED
B135720,372328266599,Kiran Desai,PM-KISAN,Rajkot,5000,2025-06-21,0,FAILED
B135721,615583967655,Mahesh S.,PM-KISAN,Vadodara,1000,2023-10-13,0,SUCCESS
B135722,421440674100,Ramesh Patel,Scholarship,Bhavnagar,3000,2024-05-06,1,FAILED
B135723,874932620018,Mahesh Shah,Pension,Surat,2000,2025-12-06,0,FAILED
B135724,201164216293,Kiran Desai,Pension,Surat,5000,2024-05-19,1,FAILED
B135725,586120645488,Kiran Desai,Pension,Surat,3000,2023-04-17,1,FAILED
B135726,384992908539,Kiran Desai,Pension,Rajkot,3000,2025-05-15,0,SUCCESS
B135727,504848351309,Kiran Desai,Scholarship,Ahmedabad,3000,2025-10-08,1,FAILED
B135728,778470146053,Mahesh Shah,Scholarship,Ahmedabad,3000,2024-03-25,1,SUCCESS
B135729,548740704573,Rmsh Patel,Pension,Bhavnagar,1000,2025-10-19,0,FAILED
B135730,190226818846,Ramesh Patel,Pension,Vadodara,1000,2024-11-11,0,SUCCESS
B135731,746269286042,Kiran Desai,PM-KISAN,Bhavnagar,3000,2023-02-25,0,FAILED
B135732,668856540223,Ramesh Patel,Scholarship,Bhavnagar,5000,2023-03-02,0,SUCCESS
B135733,140979078184,Mahesh Shah,Pension,Vadodara,2000,2024-09-02,0,FAILED
B135734,140690307719,Suresh Patel,Scholarship,Surat,3000,2025-04-27,0,FAILED
B135735,810568544570,Ramesh Patel,Scholarship,Rajkot,1000,2023-10-10,0,SUCCESS
B135736,461738256398,Ramesh Patel,PM-KISAN,Bhavnagar,2000,2025-10-22,0,FAILED
B135737,321022997897,Maheshbhai Shah,Scholarship,Vadodara,1000,2025-06-16,1,FAILED
B135738,893630602936,Mahesh Shah,PM-KISAN,Surat,5000,2025-08-22,0,SUCCESS
B135739,529404226853,Rmsh Patel,Scholarship,Bhavnagar,3000,2023-03-07,1,SUCCESS
B135740,431727755602,Ramesh Patel,Pension,Ahmedabad,1000,2025-08-14,1,SUCCESS
B135741,565255354855,Amit Joshi,PM-KISAN,Bhavnagar,3000,2024-12-01,1,SUCCESS
B135742,824139739964,Suresh Patel,PM-KISAN,Bhavnagar,3000,2025-09-10,1,SUCCESS
B135743,639961756048,Mahesh Shah,Pension,Surat,5000,2023-07-02,1,FAILED
B135744,110364698392,Suresh Patel,Scholarship,Vadodara,1000,2024-12-09,1,FAILED
B135745,930862302201,Ramesh Patel,Scholarship,Surat,1000,2024-10-25,0,SUCCESS
B135746,894353293306,Mahesh Shah,PM-KISAN,Ahmedabad,2000,2023-08-01,0,FAILED
B135747,310043943807,Ramesh Patel,PM-KISAN,Rajkot,1000,2023-06-30,0,SUCCESS
B135748,245281162395,Kiranben Desai,Pension,Bhavnagar,3000,2023-03-04,1,SUCCESS
B135749,751552265778,Kiran Desai,Scholarship,Ahmedabad,5000,2024-10-18,0,FAILED
B135750,320255987642,Mahesh Shah,PM-KISAN,Ahmedabad,1000,2024-03-11,0,SUCCESS
B135751,253655727515,Kiran Desai,PM-KISAN,Ahmedabad,5000,2023-04-25,0,SUCCESS
B135752,492306284259,Kiran Desai,Scholarship,Bhavnagar,3000,2023-06-14,0,FAILED
B135753,211162407410,Mahesh Shah,PM-KISAN,Surat,2000,2023-07-27,0,FAILED
B135754,394514757159,Amit Joshi,Pension,Bhavnagar,1000,2025-12-22,0,SUCCESS
B135755,891667045371,Ramesh Patel,Pension,Vadodara,3000,2025-01-21,0,FAILED
B135756,603171674038,Sureshbhai Patel,Scholarship,Bhavnagar,1000,2025-04-09,0,SUCCESS
B135757,568264313162,Kiran Desai,Pension,Bhavnagar,3000,2023-07-18,0,SUCCESS
B135758,297338797140,Suresh Patel,Pension,Surat,5000,2025-07-13,0,SUCCESS
B135759,409498614620,Amit Joshi,Scholarship,Surat,3000,2024-06-10,1,FAILED
B135760,496967446737,Mahesh Shah,PM-KISAN,Surat,3000,2023-09-06,0,SUCCESS
B135761,291176743769,Suresh Patel,Scholarship,Bhavnagar,1000,2023-03-30,1,SUCCESS
B135762,161411216573,Ramesh Patel,PM-KISAN,Surat,1000,2025-10-03,1,FAILED
B135763,345474420575,Suresh Patel,Pension,Surat,2000,2025-06-10,0,SUCCESS
B135764,794640365682,Ramesh Patel,PM-KISAN,Bhavnagar,1000,2024-08-22,0,SUCCESS
B135765,746261230699,Ramesh Patel,Pension,Rajkot,2000,2024-02-23,0,SUCCESS
B135766,613311339055,Kiran Desai,Pension,Vadodara,5000,2024-08-04,0,SUCCESS
B135767,575569695944,Suresh Patel,Pension,Vadodara,2000,2024-05-11,1,SUCCESS
B135768,164793089848,Mahesh Shah,PM-KISAN,Vadodara,5000,2024-12-22,0,SUCCESS
B135769,397371314201,Amit Joshi,Scholarship,Bhavnagar,2000,2024-03-28,1,SUCCESS
B135770,153628327137,Mahesh S.,PM-KISAN,Rajkot,1000,2025-11-20,0,FAILED
B135771,197751300721,Ramesh Patel,PM-KISAN,Bhavnagar,3000,2025-03-28,1,FAILED
B135772,796613415483,Ramesh Patel,PM-KISAN,Vadodara,5000,2025-06-09,0,SUCCESS
B135773,397274803806,Ramesh Patel,Pension,Bhavnagar,3000,2025-05-19,1,FAILED
B135774,866641170184,Suresh Patel,Pension,Ahmedabad,5000,2025-03-11,1,FAILED
B135775,183390939798,Mahesh Shah,Pension,Surat,2000,2023-06-30,1,SUCCESS
B135776,529811038538,Mahesh Shah,PM-KISAN,Bhavnagar,3000,2023-10-14,0,SUCCESS
B135777,132032082719,Suresh Patel,PM-KISAN,Ahmedabad,3000,2025-07-23,0,FAILED
B135778,720917270805,Suresh Patel,Pension,Vadodara,3000,2023-07-19,0,SUCCESS
B135779,516978045715,Ramesh Patel,PM-KISAN,Ahmedabad,3000,2023-06-14,0,FAILED
B135780,423450894438,Suresh Patel,Pension,Rajkot,1000,2023-03-08,0,SUCCESS
B135781,293518830956,Amit Joshi,PM-KISAN,Rajkot,1000,2023-10-17,0,SUCCESS
B135782,484581723252,Suresh Ptl,Pension,Surat,5000,2023-10-17,0,FAILED
B135783,600082009224,Kiran Desai,Scholarship,Surat,2000,2025-01-05,0,SUCCESS
B135784,671063661049,Amit Joshi,Scholarship,Vadodara,5000,2023-06-28,0,SUCCESS
B135785,759957977274,Amit Joshi,PM-KISAN,Rajkot,3000,2023-02-06,0,SUCCESS
B135786,515473586039,Amit Joshi,PM-KISAN,Vadodara,5000,2024-07-27,0,SUCCESS
B135787,517964596109,Kiran Desai,Scholarship,Ahmedabad,2000,2025-09-08,1,SUCCESS
B135788,230957573535,Mahesh Shah,Scholarship,Surat,2000,2025-11-01,0,SUCCESS
B135789,536895592787,Mahesh Shah,PM-KISAN,Vadodara,5000,2024-05-28,0,SUCCESS
B135790,190211748458,Ramesh Patel,Pension,Ahmedabad,1000,2023-01-02,1,FAILED
B135791,971541825675,Suresh Patel,Pension,Ahmedabad,3000,2023-10-05,0,SUCCESS
B135792,541558176793,Ramesh Patel,Scholarship,Vadodara,2000,2023-09-20,0,SUCCESS
B135793,873900456999,Mahesh Shah,Scholarship,Vadodara,1000,2025-06-19,0,SUCCESS
B135794,740522371085,Mahesh Shah,Scholarship,Bhavnagar,5000,2023-01-27,1,SUCCESS
B135795,196054374198,Ramesh Patel,Scholarship,Rajkot,2000,2023-06-19,0,FAILED
B135796,234965831467,Mahesh Shah,Scholarship,Ahmedabad,3000,2025-03-29,1,FAILED
B135797,679478776545,Kiran Desai,Pension,Rajkot,2000,2024-04-15,1,SUCCESS
B135798,747084132652,Amit Joshi,Scholarship,Vadodara,3000,2025-08-19,0,SUCCESS
B135799,787112553042,Kiran Desai,Pension,Ahmedabad,3000,2023-09-07,1,FAILED
B135800,288074592293,Ramesh Patel,PM-KISAN,Surat,5000,2024-07-17,0,SUCCESS
B135801,803687723135,Kiranben Desai,PM-KISAN,Bhavnagar,3000,2024-10-03,0,SUCCESS
B135802,873831947838,Mahesh Shah,Pension,Ahmedabad,2000,2025-12-30,1,FAILED
B135803,611456012837,Kiran D.,Scholarship,Rajkot,1000,2025-12-28,0,SUCCESS
B135804,797471138841,Mahesh Shah,PM-KISAN,Vadodara,5000,2023-10-07,1,SUCCESS
B135805,711212222708,Suresh Patel,Pension,Rajkot,3000,2023-04-08,1,FAILED
B135806,145757901009,Sureshbhai Patel,Pension,Vadodara,3000,2024-10-19,0,FAILED
B135807,431234830588,Ramesh Patel,Scholarship,Ahmedabad,2000,2023-07-07,1,SUCCESS
B135808,596673525820,Kiran Desai,Scholarship,Ahmedabad,1000,2024-03-08,0,SUCCESS
B135809,996947793976,Amit Joshi,PM-KISAN,Ahmedabad,5000,2024-12-18,0,SUCCESS
B135810,632615221903,Kiran Desai,PM-KISAN,Surat,5000,2024-12-06,1,SUCCESS
B135811,973366701422,Suresh Patel,PM-KISAN,Bhavnagar,3000,2025-10-16,1,SUCCESS
B135812,139601156497,Kiran Desai,Pension,Surat,5000,2025-08-22,0,FAILED
B135813,303208370222,Mahesh Shah,PM-KISAN,Rajkot,5000,2023-05-01,1,SUCCESS
B135814,257383416205,Amit Joshi,Scholarship,Surat,2000,2025-11-20,0,SUCCESS
B135815,477245094644,Sureshbhai Patel,Scholarship,Ahmedabad,2000,2023-03-09,1,SUCCESS
B135816,491248425745,Mahesh Shah,Scholarship,Vadodara,3000,2024-02-07,0,SUCCESS
B135817,665490328141,Maheshbhai Shah,Scholarship,Surat,3000,2025-08-25,1,FAILED
B135818,974042691282,Mahesh Shah,Pension,Ahmedabad,2000,2024-01-21,1,FAILED
B135819,240553148721,Kiran Desai,Scholarship,Ahmedabad,2000,2024-08-31,0,SUCCESS
B135820,220742564942,Kiran Desai,Pension,Bhavnagar,1000,2023-02-03,1,FAILED
B135821,811709908948,Kiran Desai,Pension,Ahmedabad,1000,2025-04-21,1,SUCCESS
B135822,301585206122,Suresh Patel,PM-KISAN,Surat,3000,2024-09-08,1,SUCCESS
B135823,705726729503,Amit Joshi,PM-KISAN,Bhavnagar,1000,2024-07-05,0,FAILED
B135824,738939853092,Suresh Patel,Scholarship,Ahmedabad,2000,2025-01-03,0,SUCCESS
B135825,806424179292,Ramesh Patel,PM-KISAN,Bhavnagar,5000,2024-12-23,0,SUCCESS
B135826,229919500790,Amitbhai Joshi,Scholarship,Bhavnagar,5000,2025-04-26,1,FAILED
B135827,880556331886,Rmsh Patel,Scholarship,Rajkot,3000,2025-02-21,1,FAILED
B135828,622575100946,Amit Joshi,Pension,Surat,1000,2024-03-23,0,SUCCESS
B135829,383165975292,Kiran Desai,PM-KISAN,Rajkot,2000,2024-08-30,0,FAILED
B135830,100122251479,Suresh Ptl,Pension,Ahmedabad,2000,2023-01-07,0,SUCCESS
B135831,593328593691,Ramesh Patel,PM-KISAN,Vadodara,3000,2023-08-13,1,SUCCESS
B135832,314856635058,Amit Joshi,PM-KISAN,Surat,1000,2025-08-11,0,FAILED
B135833,235821688262,Mahesh Shah,Pension,Ahmedabad,3000,2025-12-21,0,FAILED
B135834,641778877677,Sureshbhai Patel,Pension,Surat,2000,2023-08-03,0,FAILED
B135835,927503042612,Ramesh Patel,Pension,Bhavnagar,5000,2025-04-01,1,FAILED
B135836,389802398070,Suresh Patel,Pension,Bhavnagar,3000,2024-10-27,0,SUCCESS
B135837,159445811820,Ramesh Patel,Scholarship,Vadodara,5000,2025-09-17,0,SUCCESS
B135838,580428950356,Kiran Desai,Scholarship,Vadodara,5000,2024-04-07,0,SUCCESS
B135839,469530724876,Kiran Desai,PM-KISAN,Rajkot,3000,2024-10-30,0,FAILED
B135840,449354114999,Mahesh Shah,PM-KISAN,Vadodara,1000,2024-04-05,0,SUCCESS
B135841,595185562360,Mahesh Shah,PM-KISAN,Bhavnagar,2000,2024-10-17,0,FAILED
B135842,166433004873,Suresh Patel,PM-KISAN,Rajkot,5000,2025-10-20,0,SUCCESS
B135843,858224962036,Suresh Patel,Scholarship,Bhavnagar,3000,2024-06-22,0,SUCCESS
B135844,186081559442,Rmsh Patel,Scholarship,Bhavnagar,3000,2024-12-11,1,FAILED
B135845,712294954883,Amit Joshi,Scholarship,Ahmedabad,1000,2024-04-22,1,SUCCESS
B135846,320024692055,Amit Joshi,Pension,Ahmedabad,3000,2023-03-15,1,FAILED
B135847,830147884028,Ramesh Ptl,Scholarship,Surat,5000,2025-07-18,0,SUCCESS
B135848,726455971660,Mahesh Shah,Pension,Vadodara,2000,2025-01-03,1,SUCCESS
B135849,429974252810,Ramesh Patel,Scholarship,Ahmedabad,2000,2023-06-17,1,SUCCESS
B135850,537796773408,Amit Joshi,Pension,Vadodara,5000,2025-10-15,1,FAILED
B135851,831529020085,Mahesh Shah,Pension,Ahmedabad,5000,2024-05-29,0,SUCCESS
B135852,826163458804,Ramesh Patel,Scholarship,Surat,3000,2025-11-30,1,FAILED
B135853,645838454854,Mahesh Shah,Pension,Surat,1000,2023-03-01,1,FAILED
B135854,719898667799,Mahesh Shah,Scholarship,Ahmedabad,2000,2024-06-20,1,FAILED
B135855,857344944972,Rmsh Patel,PM-KISAN,Bhavnagar,2000,2024-06-16,0,SUCCESS
B135856,187344436311,Kiran Desai,Pension,Ahmedabad,1000,2024-12-07,1,SUCCESS
B135857,269707196209,Mahesh Shah,PM-KISAN,Bhavnagar,2000,2024-06-08,0,FAILED
B135858,127937375132,Amit Joshi,Pension,Vadodara,2000,2023-05-31,0,FAILED
B135859,173891110567,Amit Joshi,Scholarship,Ahmedabad,3000,2024-02-03,0,SUCCESS
B135860,273550863613,Mahesh Shah,Scholarship,Rajkot,5000,2025-02-14,0,SUCCESS
B135861,383966822901,Ramesh Patel,Scholarship,Vadodara,1000,2025-01-14,0,FAILED
B135862,329358451836,Ramesh Patel,Pension,Surat,3000,2023-12-31,0,SUCCESS
B135863,672953953706,Kiran Desai,Scholarship,Surat,1000,2024-09-21,0,FAILED
B135864,599582871836,Mahesh Shah,PM-KISAN,Rajkot,2000,2024-06-27,1,FAILED
B135865,225958724732,Mahesh Shah,PM-KISAN,Bhavnagar,3000,2024-06-15,1,FAILED
B135866,470041045634,Mahesh Shah,Scholarship,Rajkot,5000,2023-11-14,1,SUCCESS
B135867,441191184598,Amit Joshi,Scholarship,Bhavnagar,1000,2024-09-27,1,SUCCESS
B135868,923596416942,Kiran Desai,Pension,Surat,1000,2025-11-12,0,FAILED
B135869,454971951868,Kiranben Desai,Pension,Surat,3000,2023-07-23,0,SUCCESS
B135870,247766228817,Mahesh Shah,Scholarship,Surat,3000,2024-09-07,0,SUCCESS
B135871,500030257272,Suresh Patel,PM-KISAN,Bhavnagar,1000,2025-02-19,1,FAILED
B135872,882499727245,Kiran Desai,PM-KISAN,Surat,2000,2025-11-30,0,FAILED
B135873,679569107337,Suresh Patel,Pension,Bhavnagar,1000,2024-03-18,1,FAILED
B135874,185979894759,Kiranben Desai,Pension,Ahmedabad,5000,2023-06-22,1,SUCCESS
B135875,393855526265,Kiran Desai,Scholarship,Rajkot,1000,2023-09-28,0,FAILED
B135876,505037702763,Ramesh Patel,PM-KISAN,Bhavnagar,5000,2023-03-15,0,FAILED
B135877,787958917863,Amit Joshi,Pension,Rajkot,3000,2024-10-14,1,SUCCESS
B135878,420841413121,Mahesh Shah,PM-KISAN,Bhavnagar,3000,2024-09-09,0,FAILED
B135879,450178406917,Rmsh Patel,Pension,Ahmedabad,2000,2025-12-18,0,FAILED
B135880,621399952409,Kiran Desai,Scholarship,Bhavnagar,5000,2025-05-21,0,FAILED
B135881,693112724335,Ramesh Patel,Pension,Bhavnagar,5000,2024-12-28,0,FAILED
B135882,152065011874,Amit Joshi,Scholarship,Ahmedabad,5000,2023-02-26,0,SUCCESS
B135883,632539240708,Kiran Desai,Pension,Rajkot,2000,2024-03-24,0,FAILED
B135884,868972637744,Kiran Desai,Pension,Ahmedabad,5000,2023-07-01,0,SUCCESS
B135885,866883216140,Mahesh Shah,Pension,Surat,3000,2025-02-02,1,FAILED
B135886,882375719154,Suresh Patel,PM-KISAN,Rajkot,3000,2024-06-24,0,SUCCESS
B135887,363534529940,Amit Joshi,Scholarship,Bhavnagar,3000,2024-02-24,1,FAILED
B135888,323479904743,Amit J.,Pension,Surat,3000,2023-05-28,0,FAILED
B135889,717693025705,Amitbhai Joshi,Pension,Vadodara,3000,2023-11-02,1,FAILED
B135890,102789438841,Suresh Patel,PM-KISAN,Vadodara,1000,2025-01-01,0,SUCCESS
B135891,308751781672,Mahesh Shah,PM-KISAN,Vadodara,5000,2023-01-14,1,SUCCESS
